Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Санкт-Петербургский государственный архитектурно-строительный университет; 78.3; 0.4; 1181; 0; Нет;бакалавриат;20;222.0;162500;магистратура;4;50.0;174000;dc76ebd1-970b-44ee-a0d2-36ad701f5d18;190005, Санкт-Петербург, 2-я Красноармейская улица, д. 4;False;True;https://www.spbgasu.ru/Abiturientam/Priem/Kontrolnye_cifry_priema/
 Санкт-Петербургский государственный морской технический университет; 71.6; 1.7; 970; 3; Нет;бакалавриат;18;241.0;173200;0;0;0;0;d33ab9cb-7133-4194-9d2f-1fae3d913c3d;190121, г.Санкт-Петербург, Лоцманская ул., 3;True;True;https://www.smtu.ru/ru/page/204/
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;10;202.0;187200;магистратура;4;50.0;174000;82fbb369-acc7-4f9f-b311-464a99e96803;196210, г.Санкт-Петербург, ул.Пилотов, д.38;False;True;https://spbguga.ru/files/PK/PK_OF/2022/Kol_mest_priem_2022-23_bak-i-spetsialitet_OF.pdf
 Санкт-Петербургский государственный университет аэрокосмического приборостроения; 81.3; 3.8; 1356; 11; Нет;бакалавриат;25;181.0;190000;магистратура;10;0.0;204000;2fc60042-fdbe-4be4-a676-078abf1bdfe0;190000, г.Санкт-Петербург, ул.Большая Морская, д.67, лит.А;True;True;https://priem.guap.ru/calc
 Санкт-Петербургский государственный университет гражданской авиации; 76.2; 0.8; 438; 0; Нет;бакалавриат;10;202.0;187200;0;0;0;0;82fbb369-acc7-4f9f-b311-464a99e96803;196210, г.Санкт-Петербург, ул.Пилотов, д.38;False;True;https://spbguga.ru/files/PK/PK_OF/2022/Kol_mest_priem_2022-23_bak-i-spetsialitet_OF.pdf
 Санкт-Петербургский государственный университет промышленных технологий и дизайна; 79.5; -1.1; 906; 208; Да;бакалавриат;10;123.0;159600;0;0;0;0;1505234e-7e6c-4b3b-9fd9-b712810da33b;191186, г.Санкт-Петербург, ул.Большая Морская, д.18;False;True;http://prouniver.ru/uploads/priecom/2022/kcp_bc_22.pdf
 Санкт-Петербургский государственный экономический университет; 85.7; -0.3; 512; 12; Да;бакалавриат;16;270.0;228900;магистратура;12;64.0;243900;c33f296b-649b-4a3f-9fbd-727bf3a7435d;191023, Санкт-Петербург, наб. канала Грибоедова, д. 30-32, литер А;False;True;https://unecon.ru/sites/default/files/kcp_bs_2022.pdf
 Санкт-Петербургский политехнический университет Петра Великого; 82.6; 0.2; 2958; 133; Да;бакалавриат;70;270.0;190000;магистратура;15;50.0;200000;e3d73e9c-9ffd-46e8-a231-64ba108cb256;195251, г.Санкт-Петербург, ул.Политехническая, 29;True;True;https://www.spbstu.ru/abit/bachelor/apply/perechen-napravleniy-podgotovki/
 Саратовский государственный технический университет; 66.5; 1.8; 1098; 0; Нет;бакалавриат;15;170.0;96890;магистратура;7;70.0;103810;06d0f532-f5cb-4cfe-abbf-05f72e0cc05a;410054, г.Саратов, ул.Политехническая, д. 77;True;True;https://www.sstu.ru/upload/medialibrary/86b/Kol_mest_VO_2021_bak_i_spets_mart_21-_2_.docx
 Сахалинский государственный университет ; 58.8; -1.3; 327; 1; Нет;бакалавриат;22;147.0;241290;0;0;0;0;a4417690-df58-449b-b340-84e597c768f0;693008, Сахалинская область, г.Южно-Сахалинск, ул.Ленина, д.290;False;True;sakhgu.ru/wp-content/uploads/page/record_122756/2021_01/%D0%B1-%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE-%D0%BC%D0%B5%D1%81%D1%82-%D0%B4%D0%BB%D1%8F-%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0-%D0%BD%D0%B0-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%BF%D0%BE-%D1%80%D0%B0%D0%B7%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%BC-%D1%83%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%8F%D0%BC-%D0%BF%D0%BE%D1%81%D1%82%D1%83%D0%BF%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F-1.docx
 Сибирский государственный индустриальный университет ; 65.3; 2.3; 1095; 1; Нет;бакалавриат;25;126.0;140350;0;0;0;0;aa29b86f-5cf0-418b-9b31-fa9d4421f3e9;654007, Кемеровская область - Кузбасс, г. Новокузнецк, Центральный р-н, ул. Кирова, зд. 42;False;True;https://www.sibsiu.ru/abiturientu/AbitReport/index2.php?sphrase_id=454970
 Сибирский государственный университет телекоммуникаций и информатики ; 65.5; -4; 948; 0; Да;бакалавриат;25;155.0;133772;0;0;0;0;aca73a54-bdbd-4102-9d80-6a7fedbab3a6;630102, г.Новосибирск, ул.  Кирова, д. 86;True;True;https://sibsutis.ru/applicants/documents/%D0%9F%D1%80%D0%B8%D0%B5%D0%BC%202022/%D0%9F%D1%80%205%20%D0%9A%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B4%D0%BB%D1%8F%20%D0%BF%D1%80%D0%B8%D0%B5%D0%BC%D0%B0%20%D0%B2%20%D0%A1%D0%B8%D0%B1%D0%93%D0%A3%D0%A2%D0%98%20%D0%B8%20%D1%84%D0%B8%D0%BB%D0%B8%D0%B0%D0%BB%D1%8B%20(%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82,%20%D0%B2%D0%BD%D0%B5%D0%B1%D1%8E%D0%B4%D0%B6%D0%B5%D1%82)%20%D0%B2%202022%20%D0%B3%D0%BE%D0%B4%D1%83%2018_11_21.pdf
 Сибирский федеральный университет; 70.1; -1; 3337; 8; Да;бакалавриат;50;191.0;155258;магистратура;34;41.0;166246;ed090e19-9cf6-40f3-b40d-d4f69a2aabea;660041, Красноярский край, г. Красноярск, просп. Свободный, д. 79;True;True;https://admissions.sfu-kras.ru/exams
