Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Сибирский федеральный университет; 70.1; -1; 3337; 8; Да;бакалавриат;11;211.0;62738;0;0;0;0;ed090e19-9cf6-40f3-b40d-d4f69a2aabea;660041, Красноярский край, г. Красноярск, просп. Свободный, д. 79;True;True;https://admissions.sfu-kras.ru/exams
 Сочинский государственный университет; 66.6; -1.6; 412; 0; Нет;бакалавриат;20;124.0;62200;магистратура;15;63.0;129600;24909351-a034-4eb6-885e-a2ebb8b9cabc;354000, Краснодарский край, г. Сочи, Центральный район, ул. Пластунская, д. 94;False;True;https://sutr.ru/applicants/income-comission/2021/10.2021%20%D0%9A%D0%BE%D0%BB-%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82%20%D0%B1%D0%B0%D0%BA%D0%B0%D0%BB.%20%20%D1%81%20%D0%BF%D1%80%D0%BE%D1%84%D0%B8%D0%BB%D1%8F%D0%BC%D0%B8.pdf
 Ставропольский государственный аграрный университет; 62.2; 0.8; 565; 0; Да;бакалавриат;0;0.0;32000;0;0;0;0;c1fa38a6-9015-43a7-8756-8cbab8856eb5;переулок Зоотехнический, 12, г. Ставрополь, Ставропольский край, 355017;False;True;http://www.stgau.ru/abiturient/pologenie/docs/2022/10.1.pdf http://www.stgau.ru/abiturient/pologenie/docs/2022/10.2.pdf
 Тамбовский государственный университет имени Г.Р. Державина; 67.6; -0.9; 929; 0; Нет;бакалавриат;11;166.0;37000;магистратура;10;15.0;41000;eeaec74b-1739-42e4-9c36-02c2329fc9f9;392036, Центральный федеральный округ, Тамбовская область, г. Тамбов, ул. Интернациональная, 33;True;False;http://abiturient.tsutmb.ru/normativno_pravovoe_obespechenie_priema_2020_2021_goda/
 Тверской государственный технический университет; 61.6; -0.4; 552; 0; Нет;бакалавриат;0;0.0;50260;0;0;0;0;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Тверской государственный университет; 68.6; -3.5; 856; 0; Да;бакалавриат;0;0.0;50260;0;0;0;0;f781d9fe-e5d1-45c6-b4f1-fbdec58c090b;170026. г.Тверь, наб. А.Никитина, дом 22;True;True;http://www.new.tstu.tver.ru/abitur/bachelor/#pills-aboutPlan
 Томский государственный архитектурно-строительный университет; 70.6; 0.5; 670; 0; Нет;бакалавриат;;;;0;0;0;0;7889689a-636f-4afd-b842-e3bfe3a1c125;634003, г.Томск, пл.Соляная, д.2;False;True;https://www.tsuab.ru/abitur/bachelor/#abitur_plan_priema
 Томский государственный университет систем управления и радиоэлектроники; 68.7; -0.3; 1236; 3; Нет;бакалавриат;22;130.0;66644;0;0;0;0;86d8ad91-16a5-492e-89c4-f89e877684aa;634050, Россия, г. Томск, пр. Ленина, 40;False;True;https://abiturient.tusur.ru/storage/139741/KCP-byudzhet_i_PVZ_ochnoe_na_2021_na_AJT%2029_10.pdf
 Тульский государственный университет; 65.7; -2.2; 1393; 0; Да;бакалавриат;14;121.0;49980;0;0;0;0;4d4d1c2c-0070-45b6-b9ac-b160a5c827c5;300026,  г. Тула, проспект Ленина, 125;False;True;https://tsput.ru/ent/2022/kcp.php
 Тюменский индустриальный университет; 66.1; -1; 2206; 2; Да;бакалавриат;0;0.0;38400;0;0;0;0;f2954ac7-d586-4f62-a46e-1281bb11f417;625000, Тюменская область, г. Тюмень, ул. Володарского, д. 38;False;False;https://www.tyuiu.ru/abitur/
 Ульяновский государственный педагогический университет имени И.Н. Ульянова; 66.2; -1.4; 764; 0; Да;бакалавриат;0;0.0;32541;0;0;0;0;bedea03b-1b4a-49b3-8d25-8c92a5da5525;432071 Российская Федерация, Ульяновская область, г. Ульяновск, площадь  Ленина, д. 4/5;False;True;https://ulspu.ru/upload/img/medialibrary/bac/kolichestvo-mest-dlya-priema-po-razlichnym-usloviyam-postupleniya-na-programmy-bakalavriata-v-2021-g..pdf
 Ульяновский государственный университет; 66.3; -1; 853; 0; Нет;бакалавриат;0;0.0;32541;0;0;0;0;bedea03b-1b4a-49b3-8d25-8c92a5da5525;432071 Российская Федерация, Ульяновская область, г. Ульяновск, площадь  Ленина, д. 4/5;False;True;https://ulspu.ru/upload/img/medialibrary/bac/kolichestvo-mest-dlya-priema-po-razlichnym-usloviyam-postupleniya-na-programmy-bakalavriata-v-2021-g..pdf
 Уральский государственный лесотехнический университет ; 64.0; -0.6; 683; 0; Нет;бакалавриат;25;183.0;145200;0;0;0;0;5a8f97c4-23cc-440e-87e3-92d3e26715d1;620100, Свердловская область, г. Екатеринбург, ул. Сибирский тракт, д. 37;False;True;http://usfeu.ru/abiturientu/bakalavriat/kolichestvo-mest/
 Уральский федеральный университет имени Б.Н. Ельцина; 76.2; -1.4; 4422; 122; Да;бакалавриат;43;222.0;78000;магистратура;35;66.0;81000;f255a4e8-15cf-45d0-a121-19f6f61d0c5d;620002, Свердловская область, г. Екатеринбург, ул. Мира, д. 19;True;True;https://urfu.ru/fileadmin/user_upload/urfu.ru/documents/applicant/2021/postuplenie-vo/Plan_priema_bakalavriat_specialitet_2021.pdf
 Южный федеральный университет; 76.7; 0.2; 3088; 34; Да;бакалавриат;25;218.0;112000;магистратура;10;50.0;119000;496e4998-457b-4fed-bc13-18b6158ac498;344006, г.Ростов-на-Дону, ул.Большая Садовая, д. 105/42;True;True;https://sfedu.ru/www/stat_pages22.show?p=ABT/N8206/P
