Название;Средний балл ЕГЭ;Рост/Падение;Количество студентов, зачисленных на бюджет;Количество БВИ;Средний балл с вычетом ИД?;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Форма обучения;Количество бюджетных мест на специальности;Средний балл;Стоимость;Id лого;Адрес;Наличие военной кафедры;Наличие отсрочки от армии;Ссылка на документ о приеме
 Нижегородский государственный архитектурно-строительный университет; 69.2; -1.3; 732; 0; Нет;бакалавриат;;;;магистратура;;;;e840fa81-67ac-4b9d-9f18-5beb42d239bd;603950 г.Нижний Новгород ул.Ильинская, д. 65;False;True;https://nngasu.ru/entrant/2021_%D0%B1%D0%B0%D0%BA-%D1%81%D0%BF%D0%B5%D1%86_%D0%9F%D1%80%D0%B8%D0%BB%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5%201%20(%D0%BA%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D1%82%D0%B2%D0%BE%20%D0%BC%D0%B5%D1%81%D1%82)___.pdf
 Новосибирский государственный архитектурно-строительный университет; 67.2; 0.5; 649; 0; Нет;бакалавриат;10;76.0;135000;магистратура;0;0.0;54000;038b9a66-cd38-4072-911c-690b643ab0d3;630008, г. Новосибирск, ул. Ленинградская, 113;False;True;https://new.sibstrin.ru/abitur/plan-nabora/
 Омский государственный технический университет; 64.4; 0.9; 1891; 1; Нет;бакалавриат;0;0.0;19500;0;0;0;0;f690fe88-dbfe-4589-a0e5-ed63672bd15f;644050, г.Омск, пр. Мира, 11;True;True;https://www.omgtu.ru/entrant/regulatory-documents-for-entering-in-2019-bachelor-specialist-master/%D0%9F%D1%80%D1%82-11-30.10.2020-%D0%9A%D0%BE%D0%BB%D0%9C%D0%B5%D1%81%D1%82.pdf
 Орловский государственный аграрный университет; 59.9;; 438; 0; Да;бакалавриат;51;151.0;120300;магистратура;0;0.0;30000;4e5b5601-0ced-4eee-bbb0-9c9c6a08ec90;302019, г.Орел, ул.Генерала Родина, 69;False;True;https://www.orelsau.ru/abitur/
 Орловский государственный университет имени И.С. Тургенева; 68.2; -0.9; 1581; 2; Нет;бакалавриат;15;139.0;120960;магистратура;17;62.0;127750;16de6da3-7e1f-45d8-a41e-ae074e9cb94c;302026, г.Орел, ул.Комсомольская, д.95;False;True;http://oreluniver.ru/file/documents/count_mest_bak_2022.pdf
 Пензенский государственный университет; 69.6; -2.1; 1522; 9; Да;бакалавриат;25;346.0;116132;магистратура;;;;d2c08249-35f6-4ad5-8aef-685fd88629dd;440028, г.Пенза, ул. Германа Титова, д. 28;False;True;http://www.pguas.ru/left-menu-abitur-select-commit
 Пензенский государственный университет архитектуры и строительства; 65.6; 2.6; 540; 25; Да;бакалавриат;25;346.0;116132;магистратура;;;;d2c08249-35f6-4ad5-8aef-685fd88629dd;440028, г.Пенза, ул. Германа Титова, д. 28;False;True;http://www.pguas.ru/left-menu-abitur-select-commit
 Пермский национальный исследовательский политехнический университет; 69.0; -0.2; 1822; 0; Нет;бакалавриат;209;171.0;147000;магистратура;0;0.0;60000;acf8d4f4-c1ba-433c-821e-7762d24b69fa;614990, г.Пермь, Комсомольский проспект, д. 29;False;True;https://pstu.ru/files/2/file/enrollee/!PLAN_priema_2021_2.pdf
 Петрозаводский государственный университет; 70.2; 0.6; 1336; 1; Нет;бакалавриат;81;155.0;158300;магистратура;0;0.0;46000;ec58ccf8-3d3b-4e3a-9a34-50d033761092;185910, Республика Карелия, г. Петрозаводск, пр. Ленина, 33;True;False;https://petrsu.ru/page/education/bakalavriat_i_spec/priemnaya-kampaniya/kolitchesvto-byuzhdetnyh-mest
 Поволжский государственный технологический университет ; 68.3; 2.4; 1301; 0; Нет;бакалавриат;86;138.0;114600;магистратура;0;0.0;44850;9c9410df-579c-43e3-bb09-747054f829f0;424000, Республика Марий Эл, г.Йошкар-Ола, пл. Ленина, д.3;False;True;https://dod.volgatech.net/documents/
 Псковский государственный университет; 67.8; -2.5; 600; 0; Нет;бакалавриат;0;0.0;36660;0;0;0;0;0ca07599-8499-407c-aef0-a6c39683ff39;180000, г.Псков, пл. Ленина, д.2;False;True;https://abit.pskgu.ru/page/d58b18c3-617b-45ef-a350-5438e043eb77
 Российский государственный геологоразведочный университет имени Серго Орджоникидзе ; 67.1; -0.8; 382; 0; Да;бакалавриат;20;0.0;215000;магистратура;7;0.0;240000;d8903dc5-299d-4925-a4ba-4de9416c560d;117997, г.Москва, ул. Миклухо-Маклая,  д. 23;False;True;https://mgri.ru/commission/gid-po-spetsialnostyam-mgri/
 Российский университет дружбы народов ; 86.3; 3.5; 1029; 202; Да;бакалавриат;19;232.0;274600;магистратура;0;0.0;67950;e73bd5e9-f67c-48fe-8513-6ed08b1b3d10;117198, г.Москва, ул. Миклухо-Маклая, д.6;False;True;http://admission.rudn.ru/?pagec=5970
 Российский университет транспорта (МИИТ); 64.0; 0.2; 1757; 0; Да;бакалавриат;0;0.0;86000;магистратура;;;120000;d6e69957-30ea-4a5e-8cf1-99af5e85e42e;127994, г. Москва, ул. Образцова, д. 9, стр. 9;True;True;https://www.miit.ru/admissions/degrees?year=2021&city=1&level=4&training=20773
 Ростовский государственный университет путей сообщения; 58.5; -3.1; 766; 0; Нет;бакалавриат;50;45.7;140400;0;0;0;0;fb1eb5f5-f453-4d30-87f8-b9aeec508937;344038, Ростовская область, г.Ростов-на-Дону, пл.Ростовского Стрелкового Полка Народного Ополчения, д.2;True;True;http://www.rgups.ru/abitur/vo/spetcial-nosti-i-napravleniia/
 Рязанский государственный агротехнологический университет имени П.А. Костычева; 55.6; 0; 409; 0; Да;бакалавриат;15;151.0;134100;0;0;0;0;03a62072-bf88-44bb-b20b-3f949f681223;390044, г.Рязань, Костычева, д.1;False;True;http://www.rgatu.ru/archive/2022-abitur/bak/10.pdf
 Самарский государственный технический университет; 68.1; 1; 2012; 6; Нет;бакалавриат;4;434.0;119000;магистратура;6;92.0;126260;38cde29e-6691-481d-b30f-79282fbd19a5;443100, г.Самара, ул.Молодогвардейская, 244;True;True;https://samgtu.ru/uploads/admission/2022/kcp_2022.pdf
 Самарский государственный университет путей сообщения; 54.5; -0.2; 685; 0; Нет;бакалавриат;0;0.0;;0;0;0;0;773b9ecc-e0d5-49c6-9551-c177ba25cd9e;443066, г.Самара, ул.Свободы, 2В;False;True;https://www.samgups.ru/education/abiturientam/pk-2021-vo/samara/plan-priema.php
 Санкт-Петербургский горный университет; 80.8; 2.3; 1831; 64; Нет;бакалавриат;30;259.0;400000;магистратура;10;201.0;400000;37c9158f-99fb-4790-a7bc-749dd3ba2c45;199106, г.Санкт-Петербург, 21-я линия, д.2;True;True;https://priem.spmi.ru/sites/default/files/manager/03.PlanPriema/KCP.pdf
 Санкт-Петербургский государственный аграрный университет; 63.2; -3.5; 386; 0; Нет;бакалавриат;15;43.3;160000;0;0;0;0;cd29625b-bf8a-458a-a8fb-224f7cb18058;196601, г.Санкт-Петербург, г.Пушкин, Петербургское шоссе д.2, лит. А;False;True;https://spbgau.ru/index.php?q=abitur/bachelor
 Санкт-Петербургский государственный архитектурно-строительный университет; 78.3; 0.4; 1181; 0; Нет;бакалавриат;40;328.0;288000;магистратура;36;65.0;288000;dc76ebd1-970b-44ee-a0d2-36ad701f5d18;190005, Санкт-Петербург, 2-я Красноармейская улица, д. 4;False;True;https://www.spbgasu.ru/Abiturientam/Priem/Kontrolnye_cifry_priema/
 Санкт-Петербургский государственный лесотехнический университет имени С.М. Кирова; 75.0; 0; 543; 0; Нет;бакалавриат;;;;0;0;0;0;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Санкт-Петербургский государственный университет; 92.0; 0.1; 2136; 366; Да;бакалавриат;;;;магистратура;36;65.0;288000;cdb5222f-5110-4e24-bd31-5f51766bc907;194021, г.Санкт-Петербург, Институтский пер., д.5 литера У;False;True;https://spbftu.ru/wp-content/uploads/2021/06/200od.pdf
 Санкт-Петербургский политехнический университет Петра Великого; 82.6; 0.2; 2958; 133; Да;бакалавриат;225;224.0;210000;магистратура;0;0.0;94000;e3d73e9c-9ffd-46e8-a231-64ba108cb256;195251, г.Санкт-Петербург, ул.Политехническая, 29;True;True;https://www.spbstu.ru/abit/bachelor/apply/perechen-napravleniy-podgotovki/
 Саратовский государственный аграрный университет имени Н.И. Вавилова; 55.2; -2.9; 758; 0; Нет;бакалавриат;19;99.0;118450;магистратура;0;0.0;25700;b8bbeb55-c6b3-4603-a9fa-a3b962ea32a5;410012, г. Саратов, Театральная площадь, 1;False;True;http://sgau.ru/abitur/bachelor/#abitur_plan_priema
 Саратовский государственный технический университет; 66.5; 1.8; 1098; 0; Нет;бакалавриат;107;140.0;113080;магистратура;0;70.0;57230;06d0f532-f5cb-4cfe-abbf-05f72e0cc05a;410054, г.Саратов, ул.Политехническая, д. 77;True;True;https://www.sstu.ru/upload/medialibrary/86b/Kol_mest_VO_2021_bak_i_spets_mart_21-_2_.docx
